# This file is UTF-8 encoded. Avoid using of BOM!
# WORD	TF	IDF	ATTR
原擬	12.74	10.36	v
嚴凱泰	11.23	13.93	n
亀	0.91	0.00	@
盁	0.70	0.00	@
纀	0.73	0.00	@
肉體	13.01	9.69	n
琦玉縣	11.82	12.88	n
杏林子	11.57	13.34	n
機械科	13.24	15.64	n
小田切	11.71	13.08	n
満	0.97	0.00	@
黃忠榮	11.87	12.77	n
曁	0.79	0.00	@
問到	13.27	9.03	v
孫仲達	12.01	12.50	n
一百零九億	12.20	12.62	n
沈文成	12.03	12.47	n
查問	11.75	12.51	v
德蕾	12.60	10.70	n
潤	1.22	0.00	u
當班	11.98	12.05	v
暣	0.82	0.00	@
皣	0.70	0.00	@
罤	0.70	0.00	@
蚳	0.76	0.00	@
寶瓶	11.28	13.40	n
暖暖	13.10	9.48	a
丫頭	13.11	9.44	n
改採	12.75	10.33	u
隳	0.87	0.00	@
齴	0.73	0.00	@
漲勢	12.72	10.41	n
後壁湖	10.81	14.60	n
搓熱	11.79	12.43	n
佤	0.91	0.00	@
風情畫	12.64	11.18	n
魚販	10.87	14.09	n
壯志	12.68	10.51	n
協作	13.35	8.82	v
惡夢探偵	10.59	15.15	n
扭扭	12.88	10.02	v
坎昆	11.31	13.35	n
岱豪	11.40	13.17	n
彈簧	12.93	9.89	n
包包	12.81	10.20	n
空襲	12.37	11.21	u
隔開	12.91	9.95	u
稱奇	12.26	11.46	v
基佛	12.60	10.68	n
守備	12.23	11.51	v
個別差異	12.85	11.05	n
葉正玲	11.87	12.78	n
麀	0.73	0.00	@
陳小霞	10.64	14.86	n
天份	13.17	9.28	n
蛁	0.73	0.00	@
躀	0.69	0.00	@
擦完	12.56	10.79	u
之為	13.53	8.30	v
衝鋒	12.65	10.57	v
文化祭	11.92	12.67	n
嬌嫩欲滴	11.52	13.68	a
馬來式	11.87	12.78	n
企業主	13.41	9.33	n
好幾千萬	12.24	12.34	n
無孔不入	12.44	11.93	a
蔡宗樺	12.04	12.44	n
選手獎	12.55	11.37	n
狡詐	12.15	11.70	a
吳培嘉	12.06	12.41	n
第三十三	12.15	12.53	n
舒爾	11.43	13.13	n
伴有	13.02	9.66	v
相不相信	13.47	9.55	v
節氣	12.32	11.31	n
超脫	12.35	11.27	v
對準	13.14	9.36	u
擠上	13.02	9.67	v
注目禮	12.01	12.50	n
砲擊	11.93	12.15	u
仐	0.74	0.00	@
易程	10.53	14.64	n
蚣	0.83	0.00	@
轤	0.79	0.00	@
體毛	12.88	10.02	n
粉圓	12.73	10.38	n
好茶	13.10	15.16	n
廐	0.72	0.00	@
嚑	0.72	0.00	@
滐	0.76	0.00	@
隣	0.85	0.00	@
齤	0.71	0.00	@
火紅色	12.96	10.44	n
董氏	11.31	13.35	n
東邊	12.55	10.80	n
撞成	12.95	9.85	v
绐	0.88	0.00	@
黃曉明	11.72	13.06	n
毀掉	12.50	10.91	u
恙蟲	10.92	14.01	n
渥太華	12.39	11.72	n
趕時間	13.31	9.59	v
油電	13.02	9.68	n
好麻	12.95	9.84	n
上師	13.24	9.10	n
望見	11.41	13.15	u
校友會館	11.55	13.62	n
柔佛	11.66	12.68	n
三來	13.42	8.61	n
佔有	13.40	8.66	u
波特羅	13.21	15.74	n
繼母	12.05	11.91	n
慘叫聲	12.19	12.13	n
噳	0.73	0.00	@
徴	0.85	0.00	@
龍鳳	12.73	10.38	n
侴	0.70	0.00	@
別稱	11.98	12.05	n
癳	0.71	0.00	@
羴	0.72	0.00	@
十二號	13.35	15.18	n
實物	13.24	9.11	n
澴	0.76	0.00	@
登山隊	12.14	12.24	n
美濃鎮	11.50	13.45	n
晳	0.86	0.00	@
下意識	12.92	10.55	n
七兩	13.24	9.10	n
新衣	13.12	9.41	n
時下	11.65	12.71	n
歸向	11.28	13.39	v
庫珀蒂諾電	11.29	14.23	n
溫床	12.24	11.50	n
聖伯多祿	11.89	13.02	n
馬拉松組	12.16	12.51	n
哈日龍	11.96	12.60	n
流露出來	12.26	12.31	a
蚑	0.74	0.00	@
軐	0.69	0.00	@
隨興	12.87	10.04	a
台師大	11.02	14.27	n
仇敵	12.04	11.92	n
馬林魚	10.79	14.63	n
黐	0.85	0.00	@
隑	0.69	0.00	@
揪說	12.09	11.81	u
網住	13.26	9.04	u
薇諾娜瑞德	11.95	13.09	n
嚁	0.70	0.00	@
學生卡	13.30	9.60	n
廀	0.69	0.00	@
二嫂	12.07	11.87	n
暁	0.87	0.00	@
標準型	13.37	9.42	n
滀	0.78	0.00	@
郭銘仁	11.94	12.65	n
任勞任怨	12.56	11.69	a
皁	1.09	0.00	@
薰衣	12.18	11.64	u
鮑文	11.01	13.86	n
蕩然無存	12.12	12.58	a
戴奧辛	11.26	13.88	n
增快	13.05	9.58	a
看見	13.69	7.86	v
酒酣耳熱	11.48	13.75	a
驚濤駭浪	12.42	11.97	n
驟增	11.82	12.38	v
賽伯樂	11.45	13.55	n
世華	13.09	15.18	n
直轄市	13.44	9.24	n
一排排	13.49	9.12	m
陳	1.24	0.00	n
任女	11.02	13.85	n
曲希瑞	11.76	12.98	n
虳	0.73	0.00	@
設計商	13.46	9.19	n
辴	0.70	0.00	@
篇數	13.16	9.30	n
徤	0.74	0.00	@
收班	13.01	15.51	n
噣	0.74	0.00	@
侤	0.70	0.00	@
君怡	12.58	10.73	n
二萬六千	11.03	14.49	n
喜劇片	12.98	10.41	n
晣	0.73	0.00	@
烏龍	11.87	12.27	n
輪盤	12.86	10.06	n
送完	13.06	9.56	u
澤	1.19	0.00	v
扁總部	12.71	11.02	n
斯隊	13.05	15.34	n
壽宴	11.18	13.56	n
姚詠珊	12.07	12.39	n
李千娜	11.10	14.13	n
邀請函	12.69	11.06	n
韓特	10.26	15.04	n
這兒	13.27	14.44	n
力圖	12.65	10.58	v
壽星	12.26	11.45	n
熱血	13.20	9.20	n
秀傳	13.05	15.33	n
藍白色	11.36	13.70	n
嚇一跳	12.88	10.63	a
軀	1.08	0.00	n
大陸客	13.25	9.75	n
二零零三年	11.91	13.17	n
狠想	12.66	10.55	v
進價	13.13	9.39	n
隁	0.68	0.00	@
黀	0.69	0.00	@
被保險人	13.39	9.76	n
希爾斯	13.11	16.12	n
染黑	12.53	10.85	u
李佳薇	11.94	12.63	n
販毒	12.37	11.21	v
奶頭	11.69	12.64	n
六十餘	12.65	11.17	n
癱軟	11.91	12.19	a
分贈	12.81	10.18	v
閃光	12.97	9.79	n
風景線	12.98	10.41	n
玻璃門	13.09	10.14	n
醬油膏	11.41	13.61	n
共襄盛舉	12.08	12.65	v
外木山	11.25	13.89	n
方文良	11.58	13.31	n
未加	13.22	9.16	d
衛青	10.38	14.87	n
點到	13.34	8.83	u
職校院	13.18	15.88	n
中秋節	13.15	9.98	n
陣	1.21	0.00	q
龤	0.71	0.00	@
大一聲	13.47	9.17	n
印地安	11.79	12.92	A
偷斤減	11.76	12.98	u
虣	0.70	0.00	@
辤	0.72	0.00	@
綠營	11.92	12.18	n
蓋伊	11.12	13.67	n
形勢	13.62	8.05	n
時尚業	10.59	14.93	n
三星鄉	11.92	12.69	n
當時車	13.29	9.63	n
飯碗	12.70	10.46	n
林宜慶	12.01	12.50	n
亞州	12.98	9.76	n
媚姬	11.49	13.00	n
大賽	13.79	7.56	n
險阻	12.13	11.74	n
蓋有	11.46	13.07	v
派到	13.16	9.32	v
缐	0.78	0.00	@
通靈王	11.45	13.54	n
週年慶	13.11	10.08	n
睑	0.98	0.00	@
指稱	11.99	12.03	v
成長型	11.76	12.98	n
英特爾	13.42	14.89	n
漐	0.69	0.00	@
井場友	12.06	12.40	n
宥宥	11.72	12.57	n
張永昌	11.21	13.95	n
昨早	12.42	11.09	n
物美	13.17	14.86	n
弐	0.81	0.00	@
初鹿	10.95	13.97	n
俴	0.78	0.00	@
步兵營	11.05	14.22	n
郵報	12.91	9.94	n
金姓	10.35	14.90	n
許芳宜	11.48	13.50	n
嘳	0.70	0.00	@
忴	0.72	0.00	@
桑坦納	11.93	12.66	n
腸球菌	11.87	12.78	n
濴	0.70	0.00	@
新發村	13.29	15.41	n
施華洛世奇	12.36	12.32	n
昳	0.83	0.00	@
沃夫	11.14	13.63	n
翴	0.74	0.00	@
阿里亞斯	12.40	12.03	n
老人茶	12.27	11.98	n
瘳	0.84	0.00	@
綠豆	12.88	10.02	n
唐寧街	11.32	13.78	n
張志賢	12.00	12.52	n
國境	12.50	10.93	n
不由分說	12.32	12.18	d
俱樂部	14.18	11.46	n
羅伯特	12.94	10.49	n
電視牆	13.07	10.18	n
驚魂	12.93	9.90	n
鼐	0.88	0.00	@
靑	0.86	0.00	@
藝人獎	12.37	11.77	n
費德爾	11.51	13.43	n
林燕卿	11.99	12.54	n
江志雄	11.99	12.54	n
東亞日報	12.04	12.73	n
褲襪	12.31	11.35	n
迥異	11.93	12.14	v
鍾萬梅	13.03	16.46	n
語系	12.78	10.26	n
輐	0.78	0.00	@
葉彥伯	12.02	12.49	n
蝑	0.73	0.00	@
信託社	12.22	12.08	n
對調	11.77	12.48	v
波蘭	13.11	15.12	n
漾謎	11.27	13.42	n
輕水式	13.08	10.16	A
何梅尼	12.02	12.48	n
朴正熙	11.77	12.97	n
狩獵	12.68	10.49	v
靜止	12.84	10.12	a
頸動脈	12.69	11.07	n
沈靳揚	12.07	12.38	n
斷軌	11.68	12.65	n
有給職	11.91	12.70	n
正數	10.50	14.68	n
許久	12.88	10.03	d
詐欺罪	11.83	12.84	n
多一點	13.49	9.12	m
導入	13.12	9.42	u
總主教	11.75	13.00	n
拾獲	11.82	12.38	u
會勘	12.42	11.09	u
陳雷	11.32	13.31	n
長長久久	11.60	13.55	a
克莉絲汀	12.01	12.79	n
畫上	13.19	9.22	u
車損險	11.21	13.95	n
軍火庫	11.66	13.16	n
亞歷塞耶夫	11.62	13.69	n
蘳	0.69	0.00	@
革命軍	12.99	10.38	n
魯斯市	11.96	12.59	n
迴	1.24	0.00	u
杁	0.73	0.00	@
漀	0.71	0.00	@
拉吉斯坦	12.63	11.53	n
蘇寧	12.26	11.46	n
超大型	13.26	9.70	A
沉積	12.71	10.42	a
俤	0.78	0.00	@
坁	0.71	0.00	@
互打	12.85	10.10	u
侯怡君	11.57	13.33	n
忤	0.92	0.00	@
柔依	11.81	12.39	a
請洽	12.69	10.49	u
攜載	12.41	11.11	u
培育出來	12.71	11.36	v
伀	0.78	0.00	@
成屋	11.45	13.09	n
濤	1.22	0.00	n
紛紛擾擾	11.70	13.37	a
鄭金木	12.06	12.41	n
昣	0.80	0.00	@
東莞	13.64	12.81	n
合規	12.65	10.58	n
彆扭	12.63	10.61	a
瘣	0.74	0.00	@
翤	0.70	0.00	@
詹志宏	11.99	12.55	n
空戰	12.42	11.11	n
畜產品	12.67	11.13	n
縣官	12.90	9.97	n
靁	0.72	0.00	@
鼀	0.71	0.00	@
視神經	12.11	12.30	n
拍大頭貼	12.25	12.33	u
滾到	13.05	9.58	v
祐明	11.88	12.24	n
南檢	12.66	10.56	n
種因	13.22	9.14	n
蝁	0.69	0.00	@
輀	0.71	0.00	@
於事無補	11.91	12.99	a
盜用	12.66	10.54	u
盲腸炎	11.12	14.11	n
進攻性	12.65	11.16	n
黃包車	11.65	13.19	n
黑壓	12.89	10.00	n
複試	12.74	10.35	n
倦怠期	11.19	13.99	n
年經	11.97	12.06	n
折價	12.64	10.60	v
什咪	11.95	12.10	n
為業	13.21	9.17	a
阿塞洛	12.33	11.85	n
善後	12.45	11.04	v
有時候	13.23	9.78	d
錦繡	12.92	9.93	n
驚愕	12.55	10.80	a
複賽	12.35	11.25	n
日進	11.88	12.26	v
卡卡西	13.38	15.04	n
瑞三	13.14	14.97	n
馬提娜	12.05	12.42	n
檸檬水	11.99	12.54	n
勞委會	11.85	12.82	n
憨兒	11.77	12.47	a
人文薈萃	12.39	12.04	a
合校	12.87	10.04	a
戴上去	10.89	14.48	v
長射	12.87	10.05	u
迴盪	12.58	10.75	a
發慌	11.95	12.12	a
迤	0.93	0.00	@
蘣	0.69	0.00	@
路癡	11.21	13.52	n
昇華	12.93	9.90	a
牽掛	12.90	9.97	v
峇里	11.65	12.71	n
習俗	12.96	9.82	n
阣	0.71	0.00	@
粗淺	12.10	11.80	a
國旗	12.89	10.00	n
一百一十六年	11.72	13.64	n
祖師爺	10.85	14.54	n
肅殺之氣	11.62	13.50	n
勁歌	12.41	11.12	n
懂夜	12.72	10.40	n
紅蝦	10.52	14.66	n
疲勞	13.26	9.04	a
傑傑	13.21	9.18	n
打開	14.02	6.87	u
貼圖	13.29	8.97	n
識大體	11.81	12.89	a
日新月異	13.04	10.61	a
潤滑劑	12.30	11.92	n
口腹之慾	11.57	13.60	n
強投松	12.06	12.40	n
剖屍	11.29	13.37	n
朑	0.70	0.00	@
生起	12.21	11.57	u
潐	0.71	0.00	@
愛徒	11.20	13.54	n
八○○	14.52	6.08	n
眑	0.69	0.00	@
堂姊	11.58	12.83	n
段士元	12.03	12.47	n
卓蘭鎮	11.08	14.16	n
商集網	11.15	14.05	n
彐	0.80	0.00	@
斷食	12.69	10.47	u
克勞佛	12.04	12.44	n
圑	0.70	0.00	@
保五總隊	11.72	13.32	n
紅娘	12.65	10.58	n
耳針	12.36	11.24	n
趙心盈	12.03	12.46	n
告訴人	13.46	9.20	n
接力展	11.80	12.92	n
換發	13.15	9.33	u
直觀	13.04	9.61	A
購物街	12.47	11.56	n
林勛強	12.03	12.46	n
循環	13.59	8.14	n
蜑	0.77	0.00	@
護國	12.81	10.19	n
轐	0.71	0.00	@
縴	1.12	0.00	@
阿瑋	12.06	11.87	n
霑	0.90	0.00	@
兔脫	12.02	11.96	a
掠奪	12.64	10.60	u
林媽利	11.98	12.57	n
製茶	11.31	13.34	v
跟蹤	13.58	8.17	u
阿賢	12.64	10.60	n
脾氣	13.15	9.35	n
帴	0.78	0.00	@
文庫	13.36	8.79	n
普普	13.26	14.49	n
分層負責	13.23	10.14	u
埳	0.74	0.00	@
挫低	11.85	12.31	a
飛輪海	12.18	12.16	n
索克	10.87	14.10	n
收完	13.07	9.54	u
簡報室	11.02	14.26	n
開闢	13.18	9.26	u
押人	12.45	11.03	n
女單	13.14	9.35	n
美譽	12.85	10.09	n
水仙宮	11.55	13.36	n
護溪	11.74	12.53	n
鸴	0.70	0.00	@
糾結	12.29	11.40	a
智子	12.11	11.77	n
二零一三年	12.20	12.62	n
潀	0.71	0.00	@
蟳	0.80	0.00	@
踴	0.93	0.00	@
軍用	12.83	10.15	A
福壽山	12.14	12.25	n
朁	0.72	0.00	@
橋身	12.86	10.07	n
何啟功	12.03	12.46	n
結集	12.23	11.52	u
罀	0.69	0.00	@
藤乃	10.41	14.82	n
補行	12.95	9.85	n
繞到	12.97	9.80	v
繪製	12.97	9.80	u
愛玩	12.23	11.52	a
家醜	11.81	12.40	n
清水巖	11.96	12.59	n
鄭羽哲	11.97	12.58	n
麥迪遜	12.05	12.42	n
無疆界	11.71	13.08	n
林子欽	12.01	12.51	n
櫻井	12.16	11.68	n
卑賤	11.88	12.26	a
佀	0.75	0.00	@
實在	13.80	7.53	d
查修	10.16	15.19	u
章生	11.27	13.41	n
軋戲	11.32	13.33	v
鼻型	12.51	10.90	n
楊逵	10.30	14.98	n
找好	13.24	9.10	u
昊顏	11.30	13.36	n
彀	0.88	0.00	@
哈裏斯	11.72	13.06	n
圁	0.73	0.00	@
兄弟會	13.35	9.49	n
中止症	11.97	12.59	n
簽核	12.36	11.24	u
羅漢	12.56	10.79	n
圍兜	11.65	12.70	n
旁氏	12.03	11.95	n
聽清楚	13.28	9.66	v
蜁	0.71	0.00	@
轀	0.76	0.00	@
縤	0.76	0.00	@
燕麥	12.22	11.55	n
頭殼	12.71	10.43	n
香華	10.94	13.98	n
齀	0.70	0.00	@
連本帶利	13.17	10.30	d
北檢	12.57	10.76	n
悲傷	13.26	9.05	a
柣	0.72	0.00	@
共產主義	12.82	11.12	n
帤	0.78	0.00	@
護生	12.98	9.76	n
彈回	12.88	10.03	u
埣	0.74	0.00	@
溫布頓	11.01	14.29	n
直線	13.16	9.30	n
看錯	13.21	9.17	a
交匯處	12.22	12.08	n
加乘	12.95	9.85	u
吞三	12.49	10.94	n
數以萬計	13.24	10.13	A
二零零五	11.96	12.89	n
發粉	13.04	9.61	n
藝術街	13.27	15.52	n
馬德拉斯	12.73	11.31	n
惹得	12.88	10.02	v
隱密性	12.17	12.19	n
韣	0.72	0.00	@
鸤	0.72	0.00	@
王光亞	11.35	13.72	n
謹防	13.15	9.34	v
想吐	12.79	10.24	u
收賬	12.47	10.99	v
攻上	13.11	9.43	v
均勢	11.33	13.30	n
建言書	11.93	12.67	n
球員	13.26	9.04	n
褲裝	12.79	10.25	n
踤	0.72	0.00	@
閩南	12.72	10.41	n
蟣	0.82	0.00	@
來往	12.86	10.07	v
劉某	11.36	13.24	n
一號店	13.40	14.98	n
試驗性	13.25	9.74	n
有關	14.21	6.26	v
可恥	12.61	10.67	a
劉彥豪	12.06	12.40	n
黃舒駿	10.69	14.78	n
斷斷續續	12.94	10.85	a
互助會	12.03	12.46	n
大菁	12.60	10.69	n
總局	13.19	14.76	n
鎖國	10.95	13.97	n
黃旭磊	12.04	12.45	n
盧嘉辰	11.96	12.60	n
動嘴	11.46	13.06	n
場主	13.17	9.30	n
三總隊	12.20	12.13	n
水獺	11.43	13.13	n
航運	12.82	10.16	n
菲利普	12.60	11.28	n
觸媒	11.53	12.93	n
總量	13.22	9.16	n
叀	0.74	0.00	@
內姆吉爾	12.33	12.17	n
維文	13.14	9.36	n
揀	1.12	0.00	u
殁	0.96	0.00	@
十七時	13.33	9.54	n
寶妹	12.76	10.32	n
箁	0.69	0.00	@
西松	11.27	13.40	n
貿易額	13.10	10.12	n
策展人	12.53	11.43	n
有備而來	12.84	11.07	v
窩肆	11.30	13.36	n
讁	0.72	0.00	@
開設	13.48	8.45	u
齲齒	12.13	11.74	n
菀	0.94	0.00	@
水湳	10.76	14.27	n
林溪山	12.05	12.43	n
鏀	0.82	0.00	@
風茹草	11.58	13.31	n
鮁	0.70	0.00	@
逃漏	11.65	12.71	u
新藤芷	12.07	12.39	n
曾小綱	12.02	12.48	n
一動不動	12.29	12.25	d
煙斗	12.17	11.65	n
陰性	12.53	10.85	n
小處	13.25	14.50	n
匢	0.73	0.00	@
鋤頭	12.08	11.85	n
開高	11.51	12.97	a
魔石	12.67	10.52	n
翻過來	13.00	10.34	v
適任	11.46	13.06	v
廚房	13.62	12.91	n
林至涵	12.02	12.48	n
轉紅	13.14	9.37	v
關恩公	12.07	12.38	n
虎頭埤	11.10	14.13	n
珍奶	11.69	12.63	n
猢	0.79	0.00	@
一百零六	11.72	13.32	n
富比世	10.56	14.98	n
簽定	12.86	10.06	u
軍售	12.78	10.26	n
王卯卯	10.83	14.57	n
挢	0.86	0.00	@
機炮	12.54	10.84	n
寧可	12.86	10.06	v
錢	1.23	0.00	n
鯡	0.83	0.00	@
犒賞	11.56	12.87	u
好自為之	12.17	12.49	a
捐輸	10.59	14.54	v
勸誡	11.52	12.96	v
林志聲	12.06	12.41	n
護盤	12.74	10.37	n
诡	1.03	0.00	a
邪惡	13.06	9.56	a
茢	0.71	0.00	@
出口到	13.36	9.45	v
網球拍拍	12.06	12.70	n
進行到	13.61	8.80	v
騎士隊	11.97	12.57	n
藏起	13.06	9.57	u
歐尼斯特	11.92	12.96	n
爭鬥	12.63	10.63	v
塞爆	12.02	11.97	a
童怡禎	11.25	13.90	n
陶悅	11.72	12.57	n
顧正秋	11.91	12.70	n
飄揚	12.65	10.58	v
見負	12.89	9.98	v
無可救藥	12.71	11.36	a
聲譽	13.02	9.66	n
艦長	11.51	12.97	n
資淺	12.44	11.05	a
簡簡單單	12.91	10.92	a
廚師	12.96	9.82	n
有意無意	12.32	12.18	d
林宥嘉	11.74	13.02	n
四億五千萬	10.80	14.99	n
寵溺	11.43	13.12	u
聯動	13.06	9.56	u
針眼	11.68	12.66	n
姐妹市	12.48	11.53	n
台東人	10.68	14.80	n
二技	13.00	9.71	n
產值	13.17	9.29	n
藍城	10.93	14.00	n
宋史	11.27	13.40	n
文華	12.32	11.33	n
拼板舟	11.53	13.40	n
用電	13.19	9.23	n
宐	0.71	0.00	@
睡夢	12.54	10.83	n
防救法	12.36	11.79	n
塗滿	11.26	13.43	u
出題	12.12	11.76	v
想摸	12.87	10.05	u
融資	13.46	8.51	n
旋轉	13.34	8.83	v
哈瓦斯	10.36	15.26	n
小遙	12.67	10.52	n
受檢	12.78	10.27	a
箐	0.96	0.00	@
開南	13.13	15.01	n
觸摸到	12.62	11.22	u
沖繩島	11.77	12.97	n
珑	1.01	0.00	@
十六萬五千	10.54	15.37	n
殐	0.69	0.00	@
隊形	10.95	13.96	n
艾莫瑞	11.97	12.57	n
皮諾科娃	11.79	13.20	n
空運	12.66	10.55	u
揑	0.81	0.00	@
夢藝	12.89	9.99	n
鏑	0.93	0.00	@
長廷	12.63	10.63	n
鮐	0.82	0.00	@
下麵	13.36	8.79	v
決斷	12.41	11.11	n
菑	0.82	0.00	@
讐	0.75	0.00	@
臨走	12.86	10.07	d
彷若	11.86	12.29	d
月眉	12.91	9.95	n
掳	0.99	0.00	v
監視	13.25	9.08	u
橴	0.81	0.00	@
房東	12.91	9.95	n
捨得	12.90	9.96	v
國瑞	11.20	13.53	n
魁人黨	11.71	13.08	n
百分之七點五	13.57	9.76	m
愛司	10.70	14.37	n
獨得	13.08	9.53	v
史查克隊	12.00	12.81	n
愛琳蘭黛	12.08	12.66	n
葛林斯潘	12.28	12.27	n
金龍	12.59	10.72	n
肌膚之親	12.17	12.48	n
包台	10.50	14.68	n
強襲球	11.99	12.55	n
劉兆漢	11.98	12.57	n
檢查所	13.36	15.14	n
程序性	11.61	13.25	n
精於	13.15	9.34	v
親筆	12.53	10.85	d
潛意識	12.93	10.53	n
厳	0.84	0.00	@
匯通	12.95	9.85	u
普天間	11.18	14.00	n
蕭玲慧	12.01	12.50	n
連接起來	13.30	9.99	v
科學方法	13.53	9.41	n
台灣區	11.81	12.88	n
微風店	11.95	12.63	n
壓傷	12.82	10.18	u
潘越雲	10.94	14.40	n
莳	0.96	0.00	@
詴	0.70	0.00	@
雪拉	13.03	15.45	n
華而不實	12.44	11.93	a
煞煞	12.61	10.67	n
特勞赫	12.51	11.46	n
拳壇	11.69	12.64	n
深似海	12.84	10.73	n
鎳	1.10	0.00	n
聚集地	12.98	10.40	n
水深	12.55	10.80	n
孤芳自賞	12.22	12.37	a
好棒	13.08	9.53	a
拉莉歐	12.47	11.56	n
鐵籠	11.77	12.48	n
開轟	12.51	10.90	a
停職	12.09	11.82	v
十二點	13.30	9.62	n
年齡	13.82	7.47	n
林秀姿	11.98	12.56	n
委託單	13.02	10.31	n
工作證	12.31	11.89	n
克里斯普	12.71	11.36	n
揍死	11.77	12.48	u
舉家	13.05	9.59	d
研究獎	13.35	9.48	n
吳三連	10.36	15.26	n
武分庫	12.07	12.39	n
曉陽	12.81	10.18	n
結語	12.44	11.06	n
絕後	11.46	13.07	a
怒濤	11.96	12.09	n
文官網	11.17	14.02	n
名錶	13.25	9.07	n
修正法	13.03	10.29	n
無記名	12.32	11.88	a
物價	13.31	8.91	n
埔里	12.13	11.73	n
塑化劑	12.47	11.55	n
倖感	12.13	11.74	n
請便	13.14	9.36	v
酒窩	12.21	11.56	n
驚見	13.03	9.64	v
藍大瓦	12.04	12.44	n
討好	12.80	10.22	u
歷史學	13.42	9.31	n
獢	0.73	0.00	@
克斯	13.18	14.83	n
無助於	13.32	9.57	v
賴特	11.29	13.37	n
驟減	11.74	12.54	v
麵皮	13.05	9.60	n
驚世	12.87	10.03	n
荢	0.73	0.00	@
施捨	12.29	11.38	v
易中天	12.36	11.79	n
柯傑	11.38	13.20	n
縮到	12.98	9.78	v
鍢	0.92	0.00	@
鮡	0.72	0.00	@
理容	12.36	11.24	v
理察茲	11.54	13.38	n
末年	12.49	10.94	n
強片	11.07	13.77	n
百分之五點五	13.66	9.53	m
行憲	10.41	14.82	v
使盡	13.11	9.44	u
利華	11.59	12.82	n
動動腦	13.14	10.01	v
壓下來	13.07	10.18	v
早起	12.76	10.32	v
華映	11.27	13.42	n
火雲邪	12.03	12.47	n
待會	13.13	9.40	d
化工廠	13.44	14.81	n
二壘審	11.52	13.42	n
療養院	12.47	11.55	n
釀酒廠	10.91	14.44	n
水車	11.65	12.70	n
喬許哈	10.33	15.31	n
榮總	11.42	13.13	n
無機	13.01	9.71	A
訪歐	12.80	10.21	n
永和山	11.91	12.71	n
擠掉	12.68	10.50	u
新區	13.34	14.13	n
貼近	13.06	9.57	u
阿棋	12.21	11.56	n
保險套	13.07	10.18	n
氣數	11.45	13.07	n
耳麥	12.51	10.90	n
高縣	11.50	12.99	n
濾波器	12.49	11.51	n
卡希	12.91	9.95	n
中古車	12.29	11.93	n
手抓	13.01	9.70	u
芭帝	11.45	13.08	n
黑龍江省	13.36	15.73	n
現制	13.08	9.53	n
印尼籍	10.38	15.24	n
專訪	13.35	8.81	u
威布里吉	11.52	13.68	n
陪陪	13.10	9.46	u
體驗區	13.35	15.18	n
寐	1.00	0.00	v
吳官正	11.83	12.85	n
厑	0.70	0.00	@
毐	0.81	0.00	@
維絲	12.79	10.23	n
麗塔	12.81	10.18	n
漏網	12.15	11.68	a
稀釋後	12.44	11.61	a
掑	0.80	0.00	@
棕櫚港	11.72	13.05	n
篐	0.70	0.00	@
誇讚	12.07	11.86	u
正濱	12.42	11.11	n
玑	0.92	0.00	@
夏韻芬	10.52	15.03	n
莑	0.69	0.00	@
诐	0.75	0.00	@
羽量級	12.08	12.36	n
小島	12.52	10.88	n
燈飾	12.99	9.74	n
垃圾場	13.08	16.25	n
鎑	0.71	0.00	@
鯐	0.85	0.00	@
敵意	12.47	10.99	n
特採	12.85	10.09	u
北方省	13.05	16.35	n
博帕爾	12.86	10.68	n
佈錯	12.91	9.95	u
媴	0.74	0.00	@
王獻極	11.99	12.54	n
鐵釘	11.75	12.50	n
今秋	12.66	10.56	n
異己	11.95	12.10	n
複審	12.40	11.16	u
窴	0.72	0.00	@
獳	0.75	0.00	@
前鎮區	13.25	15.58	n
檴	0.70	0.00	@
魷魚	11.85	12.32	n
黃仲崑	11.22	13.93	n
監理站	12.48	11.54	n
窺見	12.04	11.91	v
學校	14.11	10.55	n
捳	0.70	0.00	@
劉備	11.52	12.96	n
鍳	0.70	0.00	@
骴	0.75	0.00	@
金烔完	10.51	15.06	n
站體	13.14	9.36	n
美聯	13.16	9.31	n
稜皮龜	11.24	13.90	n
司機	13.44	8.57	n
拍下來	13.19	9.89	u
水質	13.03	9.63	n
大哲	12.89	10.00	n
休葛蘭	11.74	13.01	n
偷偷地	12.73	10.99	d
情聖	12.90	9.96	n
荳	1.21	0.00	u
誴	0.69	0.00	@
偵查隊	11.84	12.83	n
威盛	12.77	10.29	n
後憲	10.12	15.24	n
零柏忌	11.37	13.68	a
巴提	10.84	14.14	n
亂刀	12.72	10.42	n
古德林	12.00	12.52	n
阿輝伯	11.98	12.57	n
顎裂	11.17	13.58	a
一千一百多萬	11.57	13.90	n
固網	12.93	9.90	n
聖塔蒙尼加	12.21	12.60	n
特異性	12.75	10.93	n
謝安安	12.00	12.52	n
韻腳	11.22	13.49	n
預防性	13.27	9.69	n
何只	10.86	14.11	d
二百多	12.85	10.70	n
嚴重性	12.07	12.39	n
磚塊	12.54	10.83	n
惡夢	12.90	9.98	n
吳淑貞	11.67	13.15	n
心髒	12.66	10.55	a
贈獎	12.41	11.11	n
鑑	1.14	0.00	u
鰐	1.01	0.00	@
淹沒	12.88	10.02	u
至極	12.70	10.46	d
反手拍	11.69	13.11	n
葑	0.92	0.00	@
西西莉亞	11.19	14.24	n
帶出	13.27	9.03	u
