# WORD	TF	IDF	ATTR
安打數	11.05	14.21	n
機機	13.38	8.72	n
奧斯特	11.56	13.36	n
洪賢禧	12.06	12.40	n
演講稿	12.79	10.84	n
雙打賽	11.75	12.99	n
分送給	13.39	9.37	u
吠叫	11.55	12.90	v
丕變	11.33	13.31	a
蠟筆小新	12.31	12.20	n
廖婉汝	11.83	12.86	n
故事館	13.18	15.87	n
華商	12.69	10.49	n
等量	13.21	9.17	a
爆爆	12.12	11.76	a
室內樂團	11.55	13.62	n
振翅	11.54	12.92	d
弄壞	12.76	10.32	u
化煞	11.90	12.21	n
參訓	11.82	12.36	n
保不	13.15	9.33	n
筆直	12.52	10.88	a
表演區	13.17	15.88	n
華冠	11.21	13.52	n
徐莉玲	11.39	13.65	n
美容界	12.92	10.55	n
變因	13.17	9.27	n
首功	13.05	9.59	n
腦內	12.99	9.75	n
白色系	11.31	13.80	n
盜賊	12.67	10.52	n
黑鬼	12.86	10.06	n
小組賽	12.90	10.59	n
昨為	12.90	9.97	n
立縣	12.96	9.83	n
輕舞	12.84	10.12	n
王彩樺	11.94	12.63	n
警隊	11.27	13.41	n
雜七雜八	12.94	10.84	a
區分為	13.20	9.87	v
奈穗	11.19	13.55	n
拔刀	11.87	12.27	n
洪偉明	11.88	12.75	n
芮絲薇斯朋	11.45	13.97	n
莉莉	12.54	10.82	n
陽痿	12.95	9.85	a
柯馬	11.41	13.15	n
械鬥	11.64	12.73	v
歐多涅	11.84	12.84	n
宣福	11.65	12.70	n
幹掉	12.68	10.50	u
淑女車	12.23	12.05	n
西北風	12.95	10.47	n
韓幣	11.05	13.79	n
種稻	12.54	10.82	v
射腳	12.53	10.86	n
收錄	13.53	8.30	u
圍網船	12.10	12.32	n
換手機	13.33	9.53	n
阿鳥聲	12.59	11.29	n
孔繁嘉	12.01	12.50	n
支付額	11.02	14.27	n
鄭賢哲	12.03	12.46	n
示範區	13.13	16.07	n
師兄	12.78	10.26	n
見識見識	13.03	10.64	u
洛爾	13.01	15.50	n
黑皮玉	12.36	11.80	n
客家庄	11.86	12.80	n
識相	11.98	12.04	a
大內	13.36	14.06	n
燒肉粽	11.45	13.54	n
濱江	12.87	10.05	n
交遊廣闊	11.37	13.95	a
葉宜津	11.34	13.73	n
煮出	12.81	10.20	u
聖堂	11.89	12.23	n
雙人	12.71	10.43	n
耶誕樹	11.54	13.38	n
提姆波頓	11.97	12.86	n
環湖	12.82	10.16	A
牛步化	11.80	12.90	v
休爾頓	12.08	12.36	n
七十五萬	11.08	14.42	n
波利柯傅斯卡亞	11.90	13.43	n
慕名而來	11.96	12.88	v
柯爾號	12.03	12.46	n
何秋美	12.04	12.45	n
寫明	13.10	9.47	u
山溝	12.25	11.47	n
收攤	11.37	13.23	v
袍澤	10.68	14.41	n
恩隆	12.22	11.55	n
愛滋	11.55	12.90	n
吳尚垠	11.96	12.59	n
天倫之樂	12.08	12.65	n
入駐	12.98	9.77	v
房間	13.57	13.12	n
馬哈陵	12.02	12.49	n
一股腦兒	11.77	13.23	d
傳真	14.18	6.35	n
震天價響	11.44	13.82	a
旅遊區	13.44	14.80	n
發揮到	13.39	9.38	u
壓境	11.79	12.43	v
多出	13.39	8.70	v
推陳出新	12.80	11.17	v
酡紅	11.00	13.88	n
化工業	13.40	9.36	n
垃圾量	13.05	10.23	n
周詳	11.86	12.29	a
昇空	13.00	9.71	v
藍本	12.28	11.41	n
宋日昊	12.00	12.53	n
赤腹鷹	10.39	15.23	n
肉乾	12.89	10.00	n
買得起	12.02	12.49	v
愛國心	11.46	13.52	n
爆走	12.00	12.00	u
台共	11.15	13.62	n
克拉科	12.21	12.10	n
銅錢	12.41	11.13	n
駐紮	12.41	11.11	v
高管們	11.14	14.08	n
銷贓	11.67	12.66	v
索倫斯坦	11.92	12.97	n
漲停板	12.55	11.38	a
明智之舉	12.18	12.45	n
新興	13.32	8.89	A
名將	13.32	8.89	n
抱得	12.98	9.76	u
軟派	10.18	15.16	n
回不了	13.29	9.64	v
一幕幕	12.01	12.51	m
古騰堡	10.34	15.30	n
時尚展	11.22	13.94	n
權值	11.20	13.53	n
耐多藥	12.78	10.86	n
蹺課	11.34	13.28	v
楊科維奇	10.88	14.73	n
哈維	11.50	12.98	n
四十三億	11.58	13.58	n
木桿	12.44	11.06	n
辛勞	12.44	11.06	a
通宵達旦	11.76	13.26	d
黃牛	12.60	10.69	n
洗髮	13.04	9.62	n
王伯倫	12.05	12.42	n
善加	12.95	9.85	d
堆好	13.00	9.72	u
賸餘	11.94	12.14	v
頹勢	12.17	11.65	n
風氣	12.95	9.84	n
經紀人	12.93	10.53	n
砸壞	12.02	11.97	u
說真的	13.57	8.91	d
技術合作	13.62	9.17	a
斜斜	12.97	9.80	a
全雞	10.92	14.02	n
庫法	13.09	15.19	n
竊竊私語	11.97	12.86	v
蒼天	12.74	10.35	n
說掰掰	12.13	12.27	v
李正雄	12.00	12.52	n
個仔	13.08	9.51	n
凱子	11.37	13.22	n
擊中	13.12	9.42	u
阿輝	12.74	10.35	n
就範	12.04	11.93	a
牽車	12.81	10.20	n
寂頤	10.89	14.06	n
燦坤	11.52	12.95	n
鬱結	11.76	12.49	a
一成不變	12.85	11.06	a
路過	13.33	8.86	v
山產	10.84	14.14	n
號稱	13.07	9.53	v
褲子	13.09	9.48	n
約旦	12.71	10.42	n
工藤靜香	11.81	13.16	n
悠哉悠哉	11.94	12.92	a
繞進	12.77	10.29	u
追討	11.56	12.88	u
金斯柏瑞	12.27	12.29	n
洛天	13.00	15.55	n
大頭覺	11.75	13.00	n
南北管	12.24	12.05	n
節電	11.36	13.24	n
起亞	13.14	14.96	n
秀眉	12.81	10.19	n
救出來	13.07	10.19	v
東琉線	12.00	12.53	n
專業級	13.42	9.31	n
卅七	10.69	14.38	n
肆界	11.59	12.81	u
集錦	13.40	8.66	n
離異	12.51	10.90	a
距離感	13.11	10.09	n
區漁會	12.95	10.48	n
增額	12.89	9.99	A
聚會	13.53	8.31	n
四點八	13.39	9.37	n
變壓器	13.27	9.68	n
贏過	13.02	9.68	v
獸醫官	11.56	13.35	n
保祐	11.78	12.46	n
標的物	12.17	12.19	n
酥餅	11.74	12.53	n
阿俊	12.79	10.25	n
抗議聲	12.36	11.80	n
法令紋	11.14	14.07	n
醫學獎	13.12	10.07	n
板烤	12.31	11.36	u
林國樑	11.98	12.55	n
張秀華	10.87	14.50	n
海亞	13.09	15.19	n
芭蕾舞劇	11.93	12.94	n
賣力	12.47	10.99	a
太醫	11.79	12.43	n
不倫不類	11.59	13.55	a
林生祥	11.07	14.18	n
大衛霍索夫	11.91	13.16	n
財產	13.50	8.40	n
醋桶	11.48	13.03	n
鹹菜	12.24	11.49	n
帝奇	12.50	10.91	n
航太	12.82	10.16	A
追風	11.48	13.02	n
展示櫃	12.50	11.49	n
賽前	13.10	15.14	n
波許	12.88	10.02	n
占據	13.35	8.80	u
台電	12.54	10.82	n
囤積	12.49	10.95	u
珍妮佛哈德遜	11.24	14.44	n
社區型	13.34	9.50	n
啟齒	12.20	11.58	v
花調	10.14	15.22	n
第三區	13.50	14.53	n
劇本獎	12.34	11.84	n
二零五零年	12.22	12.59	n
刺傷	11.37	13.22	u
紀香	11.85	12.32	n
自然科	13.35	9.49	n
低稅	12.91	9.94	n
主任秘書	13.17	10.29	n
進階班	12.46	11.58	n
鑽井平台數	11.67	13.60	n
求見	13.09	9.50	u
三千五百萬	11.14	14.48	n
土庫	12.42	11.11	n
決議	13.11	9.43	n
難關	12.67	10.52	n
卡崔娜	11.85	12.82	n
丹尼爾克雷格	11.95	13.23	n
辭拜	11.64	12.72	u
過得去	12.48	11.53	a
美製	13.10	9.48	A
烘乾	12.36	11.24	u
晚風	13.07	9.55	n
殺妻	12.46	11.01	n
茁壯	12.43	11.08	a
農民曆	11.38	13.66	n
所處	13.26	14.47	n
新聞紙	12.21	12.11	n
迫擊炮	11.77	12.96	n
劉映蘭	11.99	12.54	n
實話實說	12.45	11.92	v
夢想號	13.29	15.40	n
橘營	11.48	13.02	n
彷彿	13.46	8.50	d
林暐哲	10.36	15.27	n
倒追	12.79	10.24	u
人口水	13.13	10.04	n
空白處	11.75	13.00	n
王獅捍	12.07	12.38	n
荷尼阿拉	11.82	13.14	n
心臟地區	12.74	11.29	n
交換所	13.27	15.48	n
明蝦	11.04	13.81	n
學區	12.42	11.09	n
戒斷	12.29	11.38	u
金身	11.28	13.38	n
更何況	12.90	10.58	c
台開案	11.16	14.04	n
分級制	13.30	9.62	n
邱太	10.25	15.06	n
黃淑英	11.77	12.97	n
金鐘	11.96	12.09	n
運氣	13.19	9.24	n
另方面	13.40	9.35	c
絕佳	13.03	9.65	a
自帶	13.26	9.04	n
週遭人	13.27	9.68	n
奧林巴斯	12.98	10.74	n
維克佛瑞柏加	12.20	12.76	n
隨選視訊	12.24	12.34	n
瑋澤	11.54	12.92	n
張煜鈞	12.07	12.38	n
保持人	13.45	9.22	n
閒話家常	11.92	12.97	v
陳美喬	12.04	12.45	n
體格	12.57	10.77	n
百分之十六點四	13.08	11.06	m
薇薇安	12.95	10.47	n
汞污泥	11.21	13.95	n
獵狩終極	11.44	13.82	n
過往	12.96	9.82	n
流暢	13.44	8.56	a
六十八萬	10.43	15.38	n
百分之八	13.49	9.50	m
育華	12.91	9.94	n
隔閡	12.38	11.20	v
抓頭	12.99	9.74	n
班克拉夫特	11.71	13.53	n
懸疑片	12.14	12.23	n
創作人	13.33	9.53	n
帕華洛帝	11.89	13.01	n
建築商	13.36	9.46	n
三通嶺	12.54	11.41	n
伴遊	12.19	11.60	n
擴充	13.00	9.71	u
當心	12.96	9.81	v
第一六九	11.30	14.06	n
佳凌	12.63	10.63	n
張勳	10.93	14.00	n
舊曆年	11.36	13.70	n
偷打	12.94	9.88	u
高耀潔	11.67	13.15	n
盧卡諾	11.55	13.36	n
穿針引線	12.30	12.22	v
話別	13.12	9.40	v
米德蘭	11.03	14.25	n
獵鷹隊	11.60	13.28	n
格陵蘭島	12.39	12.03	n
戈巴契夫	11.74	13.29	n
天壇	12.53	10.85	n
壯賽	11.75	12.51	n
換得	13.15	9.35	u
隱諱	11.73	12.55	a
直屬	13.19	9.23	v
拴住	11.75	12.51	u
中橫	13.06	15.30	n
二百萬	11.84	12.83	n
有無	13.01	9.69	d
四百六十萬	12.11	12.80	n
陳志鴻	11.91	12.69	n
單純	13.45	8.52	a
愛草	10.35	14.91	n
超好	13.23	9.12	u
香腸	12.40	11.16	n
豐饒	11.63	12.74	a
大駕	11.94	12.13	r
斃命	12.01	11.98	a
白問	10.93	13.99	v
引鳳	12.49	10.95	n
割手	12.31	11.36	n
哈瑪斯派系	11.04	14.63	n
油鍋	12.68	10.49	n
衛道	11.47	13.04	v
陷於	12.50	10.93	v
致勝	12.89	10.00	a
木龍	13.00	9.71	n
伏線	11.62	12.77	n
撿桌	11.64	12.72	u
摸櫻	11.37	13.22	n
宋卡省	12.06	12.41	n
教完	12.94	9.86	u
桃園縣	12.88	10.65	n
挑選	13.39	8.70	u
亂發	13.08	9.52	u
煮開	12.70	10.45	u
暴亂	12.03	11.95	n
歐多尼茲	12.39	12.04	n
發揚	13.10	9.48	u
群英社	11.73	13.04	n
兇狠	12.51	10.90	a
未來感	13.29	9.63	n
陳杰	11.50	12.98	n
風乾	12.29	11.40	u
麥格理	12.39	11.74	n
暫且	12.66	10.54	d
某喵	11.67	12.66	n
熔煉	11.98	12.04	u
凱蒂霍姆斯	11.72	13.51	n
感概	11.79	12.43	n
蘇雷曼	11.97	12.59	n
夠多	13.09	9.49	a
師法	11.15	13.62	u
高風險	12.51	11.46	n
無力感	12.43	11.64	n
外國人	13.39	9.37	n
平頭	12.11	11.77	n
胖董	11.56	12.88	a
保護	14.20	6.29	u
再會	13.36	8.78	a
蘇系	10.08	15.30	n
說清楚	13.40	9.34	u
鍾慧貞	11.83	12.85	n
乳頭	12.68	10.49	n
炎炎夏日	12.21	12.39	n
買入	13.15	9.33	u
到來	13.58	8.18	v
答鈴	11.97	12.07	n
舞藝	11.21	13.51	n
補票	11.45	13.07	n
結業	12.57	10.76	a
字正腔圓	11.91	12.99	a
彥勳	11.56	12.88	n
轉降	13.00	9.73	v
青輔會	12.50	11.49	n
金門縣	12.19	12.14	n
哈克莉洛	12.02	12.77	n
悶棍	11.61	12.79	n
卅年	12.09	11.82	n
無楚	12.80	10.21	a
席利格	12.07	12.39	n
盧姓	11.12	13.67	n
達那摩	12.75	10.94	n
桂圓	12.14	11.72	n
少一點	13.38	9.40	m
壞蛋	12.71	10.43	n
奉上	12.71	10.42	u
木偶劇	11.71	13.08	n
地籍圖	11.71	13.07	n
深及	13.15	9.34	v
蘇起	10.86	14.11	n
裝傻	12.55	10.81	v
食衣住行	12.34	12.14	n
維京人	13.22	9.82	n
因著	13.22	9.14	p
戀慕	11.23	13.49	v
行動網	13.38	9.40	n
鳳梨	12.40	11.14	n
如沐春風	11.85	13.08	a
內門鄉	12.98	10.40	n
歐里桑	12.28	11.95	n
餐飲業	13.13	10.05	n
東印度	11.43	13.58	n
中學法	13.11	10.09	n
點進	13.21	9.17	u
華沙	11.99	12.03	n
蔡嫌	11.75	12.51	n
帕洛阿爾託	11.94	13.11	n
無不	13.42	8.61	d
捐款給	12.64	11.18	v
合約價	12.89	10.62	n
東南	13.44	13.68	n
鳳山市	11.63	13.23	n
廿日	11.07	13.76	n
睡起	13.04	9.63	v
體育場	13.17	15.89	n
蜂蛹	11.27	13.40	n
增值型	13.07	10.17	n
守護神	12.17	12.19	n
劉芙豪	10.82	14.59	n
贈完	12.23	11.52	u
鑽石	13.42	8.63	n
開場	12.90	9.97	v
咨商局	11.89	12.73	n
海峽杯	11.94	12.64	n
交歡	12.55	10.81	v
與世隔絕	11.55	13.63	a
凱特哈德遜	11.11	14.52	n
啜飲	11.43	13.12	u
促進劑	12.90	10.58	n
理研	11.43	13.12	n
鄭深池	11.97	12.57	n
藥業	13.03	9.63	n
摸彩券	10.92	14.43	n
昇起	13.10	9.47	v
分崩離析	12.14	12.55	a
蚵仔	11.46	13.05	n
視界	13.00	9.71	n
陪考	12.34	11.29	v
破產	13.12	9.41	a
節流	12.97	9.80	v
花蓮港	10.93	14.41	n
螺旋體	11.98	12.56	n
徐政朝	12.03	12.46	n
緩慢	13.25	9.06	a
建聯	13.11	9.45	n
應屆	13.09	9.48	n
眼壓	12.84	10.12	n
化敵為友	12.28	12.27	v
當地化	13.27	9.69	v
觀賞	13.20	9.20	u
身敗名裂	12.16	12.51	a
迪娃	12.29	11.39	n
藍海	11.82	12.38	n
上綱	12.67	10.52	a
亞瑞納斯	13.00	17.12	n
納善	12.65	10.58	n
辦阿	13.01	15.50	n
接回	13.14	9.35	u
洩恨	10.99	13.90	v
古柯鹼	11.11	14.12	n
環安系	12.78	10.87	n
溺斃	11.40	13.18	a
阿基諾	11.28	13.84	n
點閱率	12.14	12.25	n
夢使	13.05	9.58	n
南征北討	12.17	12.48	v
矇矇	13.30	8.94	u
署慶	11.81	12.39	n
長廊	12.75	10.35	n
巴哥犬	11.38	13.67	n
廖姓	10.04	15.36	n
蹧蹋	10.79	14.22	u
陳年	11.61	12.78	A
終究	13.00	9.72	d
葉門	12.15	11.69	n
感情戲	12.80	10.82	n
靈活性	13.23	9.80	n
預展	12.07	11.86	n
馬金農	12.06	12.41	n
藥房	12.76	10.32	n
吳佳龍	11.93	12.65	n
壘球	12.10	11.81	n
庫賈氏症	12.13	12.57	n
顛覆	13.06	9.56	u
代操	12.30	11.37	n
國造	10.06	15.33	n
席多斯基	12.15	12.52	n
律法	12.60	10.69	n
佇足	11.26	13.42	v
戀情	13.12	9.42	n
葛里芬	11.96	12.59	n
勝負	12.75	10.33	n
群賢	12.68	10.50	n
饑渴	11.72	12.57	a
鹹豬肉	10.70	14.76	n
阿布賈里布	12.35	12.33	n
上癮	12.65	10.58	a
湯建源	11.80	12.90	n
令珠姐	11.82	12.86	n
延伸至	12.94	10.49	v
時計	13.31	8.90	n
賴庭瑋	12.06	12.40	n
骨鬆	12.53	10.85	n
煽動性	12.17	12.18	n
貴賓	13.28	8.99	n
張惠綺	12.06	12.40	n
救狗	12.64	10.59	n
孫明明	11.01	14.28	n
單身	13.49	8.43	a
用為	13.44	8.55	v
出脫	12.98	9.77	u
幼稚園	13.16	15.94	n
石化業	11.20	13.98	n
追償	12.02	11.97	u
陶晶瑩	11.74	13.03	n
缺課	12.53	10.86	v
鑄鐵	12.54	10.82	v
軍訓	12.83	10.15	n
智識	11.23	13.47	n
兼賣	12.57	10.77	v
敷面膜	12.07	12.39	n
競購	12.46	11.01	u
機車族	11.97	12.59	n
精確	13.41	8.65	a
裝設	13.07	9.55	u
桑帕蘭	12.06	12.40	n
大島	12.39	11.17	n
東城檔案	11.69	13.38	n
聖靈	12.10	11.79	n
滋潤	13.06	9.58	u
交際	12.99	9.74	v
黛娜	12.10	11.79	n
板院	13.03	15.41	n
昧於	12.15	11.69	v
職籃	11.71	12.59	n
充作	11.10	13.70	v
旗號	12.48	10.97	n
蒸熟	11.75	12.51	a
小題大作	12.07	12.68	a
皇家隊	12.10	12.33	n
桂保羅	12.02	12.48	n
賈瑪迪	12.07	12.38	n
少女峰	12.69	11.08	n
韓杜雀娃	11.25	14.14	n
滬深	12.95	9.85	n
熄燈號	11.67	13.14	n
幸運草	11.85	12.81	n
導航器	13.31	9.59	n
席開	10.63	14.49	n
饒恕	12.16	11.68	u
時光機	11.62	13.23	n
勁道	12.79	10.23	n
牢記	13.06	9.58	v
眼線	12.51	10.89	n
沿襲	12.43	11.07	v
滾進	12.84	10.11	v
彭賢禮	12.00	12.53	n
英文字	13.15	9.99	n
風車節	11.81	12.90	n
華生	11.44	13.10	n
瘋癲	12.11	11.77	a
職業賽	13.19	9.89	n
體操隊	12.29	11.93	n
投資	14.18	6.38	u
鴨血	11.94	12.13	n
左支右絀	11.18	14.25	v
聞名遐邇	11.94	12.92	a
驚惶	12.24	11.49	a
驪歌	11.35	13.27	n
自動車	13.56	8.93	n
雞婆	11.89	12.23	a
居下風	11.95	12.62	a
學分	12.87	10.05	n
淦麻	10.90	14.04	n
認列	12.81	10.19	u
飽食	11.21	13.52	u
用起來	13.49	9.12	d
打鐵街	11.35	13.72	n
李奧納多	13.16	16.53	n
一飲而盡	12.61	11.57	v
魏郁奇	12.07	12.39	n
國王杯	11.35	13.72	n
壽豐	11.24	13.46	n
百萬富翁	12.74	11.28	n
廖婉絨	12.00	12.52	n
瘋瘋	13.05	9.60	a
行書	12.19	11.61	n
醫療費	13.27	9.70	n
貝西克	11.23	13.92	n
泡好	13.06	9.56	u
氣力	12.38	11.19	n
路平	11.23	13.49	n
燒掉	12.77	10.28	u
格林豪泰	11.87	13.06	n
亂轉	12.96	9.82	u
燈篙	10.95	13.97	n
讓與	13.37	8.74	v
離題	11.76	12.49	a
卡在	13.24	9.10	v
嘴型	12.75	10.34	n
九禾	11.84	12.32	v
悅樂軒	11.96	12.59	n
蔡嬌見	12.07	12.39	n
蛭魔	10.95	13.96	n
日語	13.37	8.74	n
加進去	13.05	10.24	u
亞斯頓維拉隊	12.28	12.61	n
市況	12.30	11.37	n
散光片	11.34	13.74	n
格達漢	12.94	10.49	n
棒呆	11.76	12.49	a
國協	10.78	14.25	n
阿飄	12.68	10.50	n
君臨天下	12.11	12.59	v
子虛	12.07	11.85	n
轉過身	13.32	9.56	v
飼料	13.28	9.00	n
四十萬	11.38	13.67	n
吳國棟	11.81	12.88	n
私房菜	12.19	12.14	n
貓王迷	12.28	11.96	n
唸起來	13.04	10.26	d
交遊	11.83	12.35	v
卡加立	12.95	10.46	n
乃為	13.03	9.66	v
百分之六點八	13.48	9.99	m
高致病性	13.21	10.20	n
精挑細選	12.22	12.38	v
精神病患	12.20	12.42	n
捏捏	12.75	10.34	u
恩加米	12.89	10.60	n
蘇東坡	11.96	12.61	n
斬首	12.37	11.22	v
催討	11.12	13.68	v
扯下	12.67	10.52	u
溫布敦	11.84	12.83	n
飼主	11.53	12.94	n
華格納	10.86	14.53	n
萬國	12.81	10.18	n
證交法	13.22	9.80	n
糖漿	12.26	11.45	n
級級	13.37	8.75	n
判給	12.77	10.28	v
收好	13.22	9.14	u
九點一	13.43	9.28	n
沈悶	10.82	14.18	a
離子	13.13	9.39	n
早場	13.11	15.09	n
柏崎	11.70	12.60	n
對中	13.57	8.21	v
三館	13.15	14.93	n
笑看	13.19	9.24	u
葛勞斯	12.00	12.52	n
戰平	12.90	9.98	a
招開	13.09	9.48	u
不切實際	13.02	10.67	a
馬丁尼克	11.56	13.61	n
退貨量	12.63	11.21	n
彬彬有禮	12.02	12.77	a
入贅	11.41	13.16	v
小菁	12.49	10.94	n
線有限公司	13.62	9.43	n
薄熙	10.80	14.21	n
電鬍刀	12.03	12.47	n
翻蓋	12.63	10.61	u
博文	13.12	9.41	v
一七零	10.54	15.01	n
湊出	12.41	11.13	u
癡呆症	11.65	13.19	n
盤旋	12.62	10.63	v
略遜一籌	11.62	13.50	a
嚇到	13.02	9.67	v
會見	13.13	9.38	u
內角球	12.66	11.14	n
縱慾	12.11	11.77	a
長蟲	11.13	13.65	n
關店	11.09	13.72	n
全資	11.91	12.19	n
傷成	13.10	9.47	v
調音	11.33	13.31	v
果實	12.94	9.87	n
羅浮宮	11.51	13.44	n
賴文涵	12.07	12.39	n
足歲	13.02	9.68	q
順德	13.07	15.29	n
變額年金	11.56	13.61	n
福民國	12.33	11.86	n
側重	12.85	10.10	v
負起	13.03	9.65	u
阿浩	12.46	11.01	n
華爾	11.45	13.07	n
答案卡	12.98	10.40	n
彭靖惠	11.19	14.00	n
混充	10.66	14.43	u
孤孤單單	11.73	13.31	a
高俊強	11.98	12.55	n
警廣	12.77	10.29	n
別抓	10.53	14.64	u
方向燈	11.22	13.93	n
偵檢	11.71	12.59	n
節拍器	11.73	13.04	n
卡札夫	11.50	13.46	n
名間	13.21	14.67	n
講法	12.00	12.00	n
陰極射線	11.55	13.62	n
製香	12.91	9.95	n
四海為家	12.44	11.93	a
下下	13.82	7.48	m
煮滾	11.74	12.52	u
膜炎	12.65	10.57	n
顏料	12.82	10.18	n
燙髮	12.17	11.64	v
吊起來	12.44	11.62	v
女人國	13.27	9.69	n
責備	12.57	10.77	u
須知	13.73	7.74	n
黃有才	11.98	12.56	n
可爾	13.20	14.75	n
燭光	11.83	12.35	n
廣州市	13.33	15.27	n
撤換	12.04	11.92	u
報答	12.61	10.67	u
軍人節	12.25	12.01	n
死當	13.14	9.36	u
為患	12.41	11.13	a
美國製	13.37	9.44	A
謝金燕	10.79	14.64	n
難捱	12.38	11.18	a
大陸團	13.13	10.03	n
共軍	13.06	9.58	n
極度	13.23	9.13	d
邊境	12.95	9.84	n
不足採信	12.22	12.39	a
左打	11.14	13.63	u
藍鵲	10.96	13.95	n
白夏瓦	11.98	12.57	n
巨資	12.75	10.34	n
塔瓦瑞茲	11.86	13.07	n
退卻	12.25	11.48	a
預選	12.61	10.66	u
元高	11.60	12.81	n
康貝爾	10.48	15.10	n
死傷	12.51	10.89	n
閱兵	12.60	10.69	v
流傳下來	12.36	12.10	u
吳男	11.02	13.84	n
吃定	13.04	9.62	u
密陽	12.69	10.49	n
護住	12.82	10.16	u
乘客座	12.06	12.40	n
訴說	12.92	9.92	v
保鮮膜	12.02	12.48	n
漾出	11.89	12.23	u
卡普德維利	13.13	17.01	n
挑戰	13.79	7.55	u
會報	11.89	12.24	n
逼急	12.10	11.80	a
抿嘴	11.65	12.71	v
摘錄	12.78	10.25	u
回憶	13.63	8.03	n
停車區	12.94	10.48	n
總人口數	13.09	10.48	n
陳雅君	11.39	13.65	n
為真	13.27	9.02	a
炭晶	11.56	12.87	n
鳥達	12.97	9.79	n
鴨子船	11.56	13.35	n
奠下	11.87	12.28	u
殺無赦	11.96	12.60	v
現在	14.47	5.42	n
頭錘	11.89	12.24	v
鼎森	12.53	10.85	n
百分之六十四	12.05	13.05	m
南側	12.01	11.99	n
次文化	13.45	9.22	n
人出現	13.50	9.08	a
褒忠亭	11.23	13.92	n
環保局長	12.04	12.73	n
借問	11.65	12.70	v
截長補短	11.97	12.87	v
人親	13.12	9.42	n
邀訪	11.93	12.14	u
攬車	12.20	11.58	n
當局	13.04	9.61	n
翎翎	12.01	11.98	n
腦部	13.00	15.55	n
老處女	12.62	11.22	n
操控性	12.42	11.65	n
疏鬆症	12.17	12.18	n
陳建名	12.00	12.53	n
黎文正	11.91	12.69	n
歡迎	14.36	5.77	v
靠攏	12.55	10.80	u
學雜費	12.15	12.22	n
文根	12.01	11.98	n
角頭	12.90	9.96	n
變平	13.08	15.22	n
勇士隊	12.06	12.40	n
圓環	12.78	10.26	n
理直氣壯	12.92	10.89	a
阿文美馳	12.09	12.64	n
行員	11.17	13.58	n
逗點	12.11	11.78	n
好彩頭	11.54	13.39	n
晶透	12.56	10.78	n
權威	13.63	8.01	n
苛責	11.60	12.80	u
職訓班	12.06	12.41	n
斯里查潘	11.01	14.52	n
大黑松	12.89	10.60	n
暫時性	13.22	9.80	n
髮色	13.16	9.30	n
劉冠宇	11.97	12.58	n
好食	13.09	9.48	u
傷處	13.02	15.46	n
羽球迷	11.73	13.03	n
語純	12.86	10.06	n
推昇	12.88	10.02	n
普勒托利亞	12.88	11.21	n
黃虹瑛	12.06	12.41	n
人煙	13.11	9.43	n
兩萬六千	11.67	13.42	n
輔導課	13.04	10.26	n
電信展	13.21	9.83	n
短板	13.13	9.39	n
七十八年	12.05	12.72	n
才學	12.04	11.93	n
禮保	12.76	10.30	n
貨櫃船	11.51	13.44	n
馬拉威	12.20	12.11	n
沼澤地	12.10	12.33	n
墜谷	11.53	12.94	n
廢娼	11.07	13.77	a
八十幾	13.05	10.23	n
牽頭	12.91	9.96	n
薩格勒布	12.45	11.91	n
鎖住	12.73	10.38	u
橫財	12.11	11.78	n
三維	13.26	9.05	A
不合時宜	12.09	12.64	a
二百二十億	12.16	12.70	n
七星潭	11.60	13.27	n
節拍愛	11.99	12.54	n
猛擊	12.11	11.78	u
邱顯雄	12.05	12.43	n
職棒隊	12.00	12.52	n
會旗	13.08	9.52	n
準到	13.15	9.33	u
艾德華	11.04	14.24	n
卒仔	11.36	13.26	v
臨托	12.15	11.70	n
銜接	13.01	9.70	v
拋擲	11.46	13.06	u
挑擔奉飯	11.53	13.66	n
朴槿惠	10.41	15.19	n
滑來	10.75	14.30	v
違法亂紀	12.15	12.51	v
查黑	10.92	14.02	n
公訴組	11.93	12.67	n
聲淚俱下	12.18	12.46	a
重質	12.99	9.74	a
高畫質	11.99	12.54	n
苦日子	12.99	10.37	n
蕭元昶	11.98	12.55	n
聲名大噪	11.67	13.42	a
平均價	11.77	12.96	n
生魚片	11.68	13.13	n
鳥屍	11.79	12.44	n
肉圓節	12.27	11.97	n
恬靜	12.49	10.95	a
陳孋輝	12.04	12.44	n
守護星	12.10	12.32	n
臨界	12.69	10.47	A
阿凱	12.95	9.84	n
揚威	12.04	11.92	v
筆錄	12.38	11.19	n
索華	10.81	14.20	n
翁翠萍	10.30	15.35	n
專人	13.02	9.68	n
延到	12.90	9.98	u
第五十八	12.15	12.52	n
曾世昕	12.06	12.40	n
貝奇馬克	11.74	13.28	n
小揚	12.99	9.73	n
整理整理	13.55	9.36	u
沒有用處	12.32	12.18	n
金豹獎	11.89	12.74	n
毒窟	11.41	13.15	n
抬頭	13.22	9.14	v
插話	12.02	11.97	v
字游	13.05	9.59	n
七百四十萬	12.28	12.46	n
六十七億	11.89	13.01	n
播報	13.25	9.06	u
笑話	13.79	7.56	n
痕宇	11.48	13.02	n
單向	12.58	10.75	A
北側	12.06	11.89	n
長打	10.98	13.91	n
陳致中	10.94	14.39	n
滷味	11.90	12.20	n
豐業	10.95	13.96	n
地緣	12.37	11.22	n
